country,date,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths,Population Density,stringency_index,hospital_beds_per_1000 people,GDP/Capita,Population aged 65 and over (%),Death Rate,exp_Death Rate,sqrt(daily)
Portugal,2020-10-01 00:00:00,80065,858,23861,1977,6,110.138225,58.33,3.39,23252.1,22,0.024692437,1.02499982,2.449489743
Portugal,2020-10-02 00:00:00,80957,892,24279,1983,6,110.138225,58.33,3.39,23252.1,22,0.024494485,1.024796939,2.449489743
Portugal,2020-10-03 00:00:00,81925,968,24696,1995,12,110.138225,58.33,3.39,23252.1,22,0.024351541,1.024650461,3.464101615
Portugal,2020-10-04 00:00:00,82834,909,25194,2005,10,110.138225,58.33,3.39,23252.1,22,0.024205037,1.024500356,3.16227766
Portugal,2020-10-05 00:00:00,83572,738,25645,2018,13,110.138225,58.33,3.39,23252.1,22,0.024146843,1.024440739,3.605551275
Portugal,2020-10-06 00:00:00,84001,429,25774,2032,14,110.138225,58.33,3.39,23252.1,22,0.024190188,1.024485144,3.741657387
Portugal,2020-10-07 00:00:00,84950,949,26355,2040,8,110.138225,58.33,3.39,23252.1,22,0.024014126,1.024304787,2.828427125
Portugal,2020-10-08 00:00:00,86234,1284,27097,2050,10,110.138225,58.33,3.39,23252.1,22,0.023772526,1.024057345,3.16227766
Portugal,2020-10-09 00:00:00,87635,1401,27769,2062,12,110.138225,58.33,3.39,23252.1,22,0.023529412,1.023808412,3.464101615
Portugal,2020-10-10 00:00:00,89289,1654,28710,2067,5,110.138225,58.33,3.39,23252.1,22,0.023149548,1.023419579,2.236067977
Portugal,2020-10-11 00:00:00,90384,1095,29366,2080,13,110.138225,58.33,3.39,23252.1,22,0.023012923,1.023279763,3.605551275
Portugal,2020-10-12 00:00:00,91639,1255,30262,2094,14,110.138225,58.33,3.39,23252.1,22,0.022850533,1.023113606,3.741657387
Portugal,2020-10-13 00:00:00,92853,1214,30852,2110,16,110.138225,58.33,3.39,23252.1,22,0.022724091,1.02298425,4
Portugal,2020-10-14 00:00:00,94935,2082,32433,2117,7,110.138225,58.33,3.39,23252.1,22,0.022299468,1.02254996,2.645751311
Portugal,2020-10-15 00:00:00,97047,2112,33882,2128,11,110.138225,58.33,3.39,23252.1,22,0.02192752,1.022169695,3.31662479
Portugal,2020-10-16 00:00:00,99668,2621,35390,2149,21,110.138225,58.33,3.39,23252.1,22,0.021561584,1.021795715,4.582575695
Portugal,2020-10-17 00:00:00,101832,2164,35488,2162,13,110.138225,58.33,3.39,23252.1,22,0.021231047,1.021458029,3.605551275
Portugal,2020-10-18 00:00:00,103697,1865,36136,2181,19,110.138225,58.33,3.39,23252.1,22,0.021032431,1.021255171,4.358898944
Portugal,2020-10-19 00:00:00,105656,1959,37007,2198,17,110.138225,58.33,3.39,23252.1,22,0.020803362,1.02102126,4.123105626
Portugal,2020-10-20 00:00:00,107541,1885,36736,2213,15,110.138225,58.33,3.39,23252.1,22,0.020578198,1.020791389,3.872983346
Portugal,2020-10-21 00:00:00,110089,2548,37783,2229,16,110.138225,58.33,3.39,23252.1,22,0.020247254,1.020453621,4
Portugal,2020-10-22 00:00:00,113375,3286,39620,2245,16,110.138225,58.33,3.39,23252.1,22,0.019801544,1.019998895,4
Portugal,2020-10-23 00:00:00,116289,2914,41008,2276,31,110.138225,63.89,3.39,23252.1,22,0.019571929,1.019764714,5.567764363
Portugal,2020-10-24 00:00:00,119976,3687,42500,2297,21,110.138225,69.44,3.39,23252.1,22,0.019145496,1.019329946,4.582575695
Portugal,2020-10-25 00:00:00,122566,2590,43924,2316,19,110.138225,69.44,3.39,23252.1,22,0.018895942,1.0190756,4.358898944
Portugal,2020-10-26 00:00:00,125025,2459,45160,2343,27,110.138225,69.44,3.39,23252.1,22,0.018740252,1.018916953,5.196152423
Portugal,2020-10-27 00:00:00,128341,3316,45802,2371,28,110.138225,69.44,3.39,23252.1,22,0.018474221,1.018645925,5.291502622
Portugal,2020-10-28 00:00:00,132321,3980,47922,2395,24,110.138225,69.44,3.39,23252.1,22,0.018099924,1.01826472,4.898979486
Portugal,2020-10-29 00:00:00,136566,4245,50249,2428,33,110.138225,69.44,3.39,23252.1,22,0.017778949,1.017937936,5.744562647
Portugal,2020-10-30 00:00:00,141245,4679,52952,2468,40,110.138225,80.56,3.39,23252.1,22,0.017473185,1.017626734,6.32455532
Portugal,2020-10-31 00:00:00,145272,4027,53803,2507,39,110.138225,80.56,3.39,23252.1,22,0.017257283,1.01740705,6.244997998
Portugal,2020-11-01 00:00:00,148349,3077,55191,2544,37,110.138225,80.56,3.39,23252.1,22,0.017148751,1.017296635,6.08276253
Portugal,2020-11-02 00:00:00,150868,2519,55976,2590,46,110.138225,80.56,3.39,23252.1,22,0.017167325,1.01731553,6.782329983
Portugal,2020-11-03 00:00:00,153477,2609,54889,2635,45,110.138225,80.56,3.39,23252.1,22,0.017168696,1.017316925,6.708203932
Portugal,2020-11-04 00:00:00,161012,7535,59753,2694,59,110.138225,69.44,3.39,23252.1,22,0.016731672,1.016872431,7.681145748
Portugal,2020-11-05 00:00:00,165444,4432,61361,2740,46,110.138225,69.44,3.39,23252.1,22,0.016561495,1.016699397,6.782329983
Portugal,2020-11-06 00:00:00,171022,5578,64337,2792,52,110.138225,63.89,3.39,23252.1,22,0.016325385,1.016459372,7.211102551
Portugal,2020-11-07 00:00:00,177695,6673,66529,2848,56,110.138225,63.89,3.39,23252.1,22,0.016027463,1.016156592,7.483314774
Portugal,2020-11-08 00:00:00,183508,5813,70040,2896,48,110.138225,63.89,3.39,23252.1,22,0.015781328,1.015906511,6.92820323
Portugal,2020-11-09 00:00:00,187625,4117,71543,2959,63,110.138225,63.89,3.39,23252.1,22,0.015770819,1.015895835,7.937253933
Portugal,2020-11-10 00:00:00,191461,3836,70003,3021,62,110.138225,63.89,3.39,23252.1,22,0.01577867,1.015903811,7.874007874
Portugal,2020-11-11 00:00:00,196421,4960,71030,3103,82,110.138225,63.89,3.39,23252.1,22,0.0157977,1.015923143,9.055385138
Portugal,2020-11-12 00:00:00,202289,5868,73123,3181,78,110.138225,63.89,3.39,23252.1,22,0.015725027,1.015849316,8.831760866
Portugal,2020-11-13 00:00:00,208976,6687,75648,3250,69,110.138225,63.89,3.39,23252.1,22,0.015552025,1.015673587,8.306623863
Portugal,2020-11-14 00:00:00,215611,6635,76537,3305,55,110.138225,63.89,3.39,23252.1,22,0.015328531,1.015446616,7.416198487
Portugal,2020-11-15 00:00:00,221676,6065,79700,3381,76,110.138225,63.89,3.39,23252.1,22,0.015251989,1.015368895,8.717797887
Portugal,2020-11-16 00:00:00,225672,3996,80045,3472,91,110.138225,63.89,3.39,23252.1,22,0.015385161,1.015504122,9.539392014
Portugal,2020-11-17 00:00:00,230124,4452,77126,3553,81,110.138225,63.89,3.39,23252.1,22,0.015439502,1.015559307,9
Portugal,2020-11-18 00:00:00,236015,5891,78681,3632,79,110.138225,63.89,3.39,23252.1,22,0.015388852,1.015507871,8.888194417
Portugal,2020-11-19 00:00:00,243009,6994,81384,3701,69,110.138225,63.89,3.39,23252.1,22,0.015229889,1.015346454,8.306623863
Portugal,2020-11-20 00:00:00,249498,6489,82736,3762,61,110.138225,63.89,3.39,23252.1,22,0.015078277,1.015192528,7.810249676
Portugal,2020-11-21 00:00:00,255970,6472,82767,3824,62,110.138225,63.89,3.39,23252.1,22,0.014939251,1.015051399,7.874007874
Portugal,2020-11-22 00:00:00,260758,4788,83942,3897,73,110.138225,63.89,3.39,23252.1,22,0.014944891,1.015057125,8.544003745
Portugal,2020-11-23 00:00:00,264802,4044,84004,3971,74,110.138225,63.89,3.39,23252.1,22,0.01499611,1.015109116,8.602325267
Portugal,2020-11-24 00:00:00,268721,3919,80432,4056,85,110.138225,63.89,3.39,23252.1,22,0.015093722,1.015208207,9.219544457
Portugal,2020-11-25 00:00:00,274011,5290,80528,4127,71,110.138225,63.89,3.39,23252.1,22,0.015061439,1.015175434,8.426149773
Portugal,2020-11-26 00:00:00,280394,6383,82241,4209,82,110.138225,63.89,3.39,23252.1,22,0.01501102,1.015124251,9.055385138
Portugal,2020-11-27 00:00:00,285838,5444,82116,4276,67,110.138225,63.89,3.39,23252.1,22,0.014959523,1.015071976,8.185352772
Portugal,2020-11-28 00:00:00,290706,4868,80068,4363,87,110.138225,63.89,3.39,23252.1,22,0.01500829,1.01512148,9.327379053
Portugal,2020-11-29 00:00:00,294799,4093,80838,4427,64,110.138225,63.89,3.39,23252.1,22,0.015017012,1.015130333,8
Portugal,2020-11-30 00:00:00,298061,3262,80614,4505,78,110.138225,63.89,3.39,23252.1,22,0.015114356,1.015229155,8.831760866
Portugal,2020-12-01 00:00:00,300462,2401,75008,4577,72,110.138225,63.89,3.39,23252.1,22,0.015233208,1.015349824,8.485281374
Portugal,2020-12-02 00:00:00,303846,3384,75755,4645,68,110.138225,63.89,3.39,23252.1,22,0.01528735,1.015404799,8.246211251
Portugal,2020-12-03 00:00:00,307618,3772,73876,4724,79,110.138225,63.89,3.39,23252.1,22,0.015356709,1.015475229,8.888194417
Portugal,2020-12-04 00:00:00,312553,4935,73712,4803,79,110.138225,63.89,3.39,23252.1,22,0.015366994,1.015485673,8.888194417
Portugal,2020-12-05 00:00:00,318640,6087,73561,4876,73,110.138225,63.89,3.39,23252.1,22,0.015302536,1.015420219,8.544003745
Portugal,2020-12-06 00:00:00,322474,3834,74456,4963,87,110.138225,63.89,3.39,23252.1,22,0.015390388,1.01550943,9.327379053
Portugal,2020-12-07 00:00:00,325071,2597,74187,5041,78,110.138225,63.89,3.39,23252.1,22,0.015507381,1.015628245,8.831760866
Portugal,2020-12-08 00:00:00,327976,2905,70426,5122,81,110.138225,63.89,3.39,23252.1,22,0.015616996,1.015739579,9
Portugal,2020-12-09 00:00:00,332073,4097,72181,5192,70,110.138225,63.89,3.39,23252.1,22,0.015635116,1.015757984,8.366600265
Portugal,2020-12-10 00:00:00,335207,3134,70381,5278,86,110.138225,63.89,3.39,23252.1,22,0.015745495,1.015870108,9.273618495
Portugal,2020-12-11 00:00:00,340287,5080,71266,5373,95,110.138225,63.89,3.39,23252.1,22,0.015789613,1.015914928,9.746794345
Portugal,2020-12-12 00:00:00,344700,4413,70786,5461,88,110.138225,63.89,3.39,23252.1,22,0.015842762,1.015968924,9.38083152
Portugal,2020-12-13 00:00:00,348744,4044,71863,5559,98,110.138225,63.89,3.39,23252.1,22,0.015940059,1.01606778,9.899494937
Portugal,2020-12-14 00:00:00,350938,2194,71012,5649,90,110.138225,63.89,3.39,23252.1,22,0.01609686,1.016227113,9.486832981
Portugal,2020-12-15 00:00:00,353576,2638,67805,5733,84,110.138225,63.89,3.39,23252.1,22,0.016214336,1.016346502,9.16515139
Portugal,2020-12-16 00:00:00,358296,4720,68762,5815,82,110.138225,63.89,3.39,23252.1,22,0.016229598,1.016362013,9.055385138
Portugal,2020-12-17 00:00:00,362616,4320,69686,5902,87,110.138225,63.89,3.39,23252.1,22,0.016276171,1.016409349,9.327379053
Portugal,2020-12-18 00:00:00,366952,4336,70285,5977,75,110.138225,63.89,3.39,23252.1,22,0.016288234,1.01642161,8.660254038
Portugal,2020-12-19 00:00:00,370787,3835,69910,6063,86,110.138225,63.89,3.39,23252.1,22,0.016351706,1.016486127,9.273618495
Portugal,2020-12-20 00:00:00,374121,3334,70754,6134,71,110.138225,63.89,3.39,23252.1,22,0.016395765,1.016530913,8.426149773
Portugal,2020-12-21 00:00:00,376220,2099,70426,6191,57,110.138225,63.89,3.39,23252.1,22,0.016455797,1.01659194,7.549834435
Portugal,2020-12-22 00:00:00,378656,2436,67577,6254,63,110.138225,63.89,3.39,23252.1,22,0.01651631,1.016653459,7.937253933
Portugal,2020-12-23 00:00:00,383258,4602,68469,6343,89,110.138225,63.89,3.39,23252.1,22,0.016550209,1.016687922,9.433981132
Portugal,2020-12-24 00:00:00,387636,4378,68690,6413,70,110.138225,63.89,3.39,23252.1,22,0.016543871,1.016681479,8.366600265
Portugal,2020-12-25 00:00:00,391782,4146,70178,6478,65,110.138225,63.89,3.39,23252.1,22,0.016534706,1.01667216,8.062257748
Portugal,2020-12-26 00:00:00,392996,1214,69769,6556,78,110.138225,63.89,3.39,23252.1,22,0.016682104,1.016822027,8.831760866
Portugal,2020-12-27 00:00:00,394573,1577,68208,6619,63,110.138225,63.89,3.39,23252.1,22,0.016775096,1.016916588,7.937253933
Portugal,2020-12-28 00:00:00,396666,2093,68307,6677,58,110.138225,63.89,3.39,23252.1,22,0.016832801,1.016975271,7.615773106
Portugal,2020-12-29 00:00:00,400002,3336,65457,6751,74,110.138225,63.89,3.39,23252.1,22,0.016877416,1.017020644,8.602325267
Portugal,2020-12-30 00:00:00,406051,6049,68205,6830,79,110.138225,63.89,3.39,23252.1,22,0.016820547,1.016962809,8.888194417
Portugal,2020-12-31 00:00:00,413678,7627,72496,6906,76,110.138225,75,3.39,23252.1,22,0.016694144,1.01683427,8.717797887
Portugal,2021-01-01 00:00:00,420629,6951,74989,6972,66,110.138225,75,3.39,23252.1,22,0.016575177,1.016713307,8.124038405
Portugal,2021-01-02 00:00:00,423870,3241,76675,7045,73,110.138225,75,3.39,23252.1,22,0.016620662,1.016759554,8.544003745
Portugal,2021-01-03 00:00:00,427254,3384,77601,7118,73,110.138225,75,3.39,23252.1,22,0.016659879,1.016799429,8.544003745
Portugal,2021-01-04 00:00:00,431623,4369,80008,7196,78,110.138225,63.89,3.39,23252.1,22,0.016671957,1.016811709,8.831760866
Portugal,2021-01-05 00:00:00,436579,4956,80183,7286,90,110.138225,63.89,3.39,23252.1,22,0.016688847,1.016828883,9.486832981
Portugal,2021-01-06 00:00:00,446606,10027,87004,7377,91,110.138225,63.89,3.39,23252.1,22,0.016517915,1.01665509,9.539392014
Portugal,2021-01-07 00:00:00,456533,9927,93360,7472,95,110.138225,63.89,3.39,23252.1,22,0.016366834,1.016501505,9.746794345
Portugal,2021-01-08 00:00:00,466709,10176,98938,7590,118,110.138225,63.89,3.39,23252.1,22,0.01626281,1.01639577,10.86278049
Portugal,2021-01-09 00:00:00,476187,9478,102406,7701,111,110.138225,75,3.39,23252.1,22,0.016172218,1.016303696,10.53565375
Portugal,2021-01-10 00:00:00,483689,7502,106778,7803,102,110.138225,75,3.39,23252.1,22,0.016132267,1.016263094,10.09950494
Portugal,2021-01-11 00:00:00,489293,5604,109312,7925,122,110.138225,63.89,3.39,23252.1,22,0.016196839,1.016328719,11.04536102
Portugal,2021-01-12 00:00:00,496552,7259,110388,8080,155,110.138225,63.89,3.39,23252.1,22,0.016272213,1.016405327,12.4498996
Portugal,2021-01-13 00:00:00,507108,10556,116328,8236,156,110.138225,63.89,3.39,23252.1,22,0.016241116,1.01637372,12.489996
Portugal,2021-01-14 00:00:00,517806,10698,121815,8384,148,110.138225,63.89,3.39,23252.1,22,0.016191392,1.016323183,12.16552506
Portugal,2021-01-15 00:00:00,528469,10663,125861,8543,159,110.138225,65.74,3.39,23252.1,22,0.016165565,1.016296935,12.60952021
Portugal,2021-01-16 00:00:00,539416,10947,128165,8709,166,110.138225,65.74,3.39,23252.1,22,0.016145239,1.016276277,12.88409873
Portugal,2021-01-17 00:00:00,549801,10385,134011,8861,152,110.138225,65.74,3.39,23252.1,22,0.01611674,1.016247316,12.32882801
Portugal,2021-01-18 00:00:00,556503,6702,135886,9028,167,110.138225,65.74,3.39,23252.1,22,0.016222734,1.016355037,12.92284798
Portugal,2021-01-19 00:00:00,566958,10455,135841,9246,218,110.138225,65.74,3.39,23252.1,22,0.016308086,1.016441789,14.76482306
Portugal,2021-01-20 00:00:00,581605,14647,143776,9465,219,110.138225,69.44,3.39,23252.1,22,0.016273932,1.016407073,14.79864859
Portugal,2021-01-21 00:00:00,595149,13544,151226,9686,221,110.138225,69.44,3.39,23252.1,22,0.016274916,1.016408074,14.86606875
Portugal,2021-01-22 00:00:00,609136,13987,157660,9920,234,110.138225,87.96,3.39,23252.1,22,0.016285362,1.016418691,15.29705854
Portugal,2021-01-23 00:00:00,624469,15333,162951,10194,274,110.138225,87.96,3.39,23252.1,22,0.016324269,1.016458238,16.55294536
Portugal,2021-01-24 00:00:00,636190,11721,169230,10469,275,110.138225,87.96,3.39,23252.1,22,0.016455776,1.016591918,16.58312395
Portugal,2021-01-25 00:00:00,643113,6923,170635,10721,252,110.138225,76.85,3.39,23252.1,22,0.016670476,1.016810204,15.87450787
Portugal,2021-01-26 00:00:00,653878,10765,167381,11012,291,110.138225,76.85,3.39,23252.1,22,0.016841062,1.016983672,17.05872211
Portugal,2021-01-27 00:00:00,668951,15073,172893,11305,293,110.138225,76.85,3.39,23252.1,22,0.016899594,1.017043199,17.11724277
Portugal,2021-01-28 00:00:00,685383,16432,180076,11608,303,110.138225,76.85,3.39,23252.1,22,0.016936516,1.017080752,17.40689519
Portugal,2021-01-29 00:00:00,698583,13200,181811,11886,278,110.138225,87.96,3.39,23252.1,22,0.017014442,1.017160012,16.673332
Portugal,2021-01-30 00:00:00,711018,12435,179939,12179,293,110.138225,87.96,3.39,23252.1,22,0.017128962,1.017276503,17.11724277
Portugal,2021-01-31 00:00:00,720516,9498,181623,12482,303,110.138225,87.96,3.39,23252.1,22,0.017323696,1.017474621,17.40689519
Portugal,2021-02-01 00:00:00,726321,5805,179180,12757,275,110.138225,76.85,3.39,23252.1,22,0.01756386,1.017719011,16.58312395
Portugal,2021-02-02 00:00:00,731861,5540,166888,13017,260,110.138225,76.85,3.39,23252.1,22,0.017786164,1.01794528,16.1245155
Portugal,2021-02-03 00:00:00,740944,9083,164513,13257,240,110.138225,76.85,3.39,23252.1,22,0.01789204,1.018053062,15.49193338
Portugal,2021-02-04 00:00:00,748858,7914,161442,13482,225,110.138225,76.85,3.39,23252.1,22,0.018003413,1.018166452,15
Portugal,2021-02-05 00:00:00,755774,6916,156758,13740,258,110.138225,87.96,3.39,23252.1,22,0.018180038,1.018346301,16.0623784
Portugal,2021-02-06 00:00:00,761906,6132,148359,13954,214,110.138225,87.96,3.39,23252.1,22,0.018314595,1.018483336,14.62873884
Portugal,2021-02-07 00:00:00,765414,3508,145090,14158,204,110.138225,87.96,3.39,23252.1,22,0.018497179,1.018669312,14.28285686
Portugal,2021-02-08 00:00:00,767919,2505,140644,14354,196,110.138225,76.85,3.39,23252.1,22,0.018692076,1.018867866,14
Portugal,2021-02-09 00:00:00,770502,2583,127867,14557,203,110.138225,76.85,3.39,23252.1,22,0.018892878,1.019072477,14.24780685
Portugal,2021-02-10 00:00:00,774889,4387,123312,14718,161,110.138225,76.85,3.39,23252.1,22,0.018993688,1.019175216,12.68857754
Portugal,2021-02-11 00:00:00,778369,3480,118362,14885,167,110.138225,76.85,3.39,23252.1,22,0.019123321,1.019307343,12.92284798
Portugal,2021-02-12 00:00:00,781223,2854,113450,15034,149,110.138225,87.96,3.39,23252.1,22,0.019244185,1.019430548,12.20655562
Portugal,2021-02-13 00:00:00,784079,2856,107371,15183,149,110.138225,87.96,3.39,23252.1,22,0.01936412,1.019552821,12.20655562
Portugal,2021-02-14 00:00:00,785756,1677,105119,15321,138,110.138225,87.96,3.39,23252.1,22,0.019498419,1.019689755,11.74734012
Portugal,2021-02-15 00:00:00,787059,1303,102794,15411,90,110.138225,76.85,3.39,23252.1,22,0.019580489,1.019773444,9.486832981
Portugal,2021-02-16 00:00:00,788561,1502,95320,15522,111,110.138225,76.85,3.39,23252.1,22,0.019683956,1.019878962,10.53565375
Portugal,2021-02-17 00:00:00,790885,2324,92175,15649,127,110.138225,76.85,3.39,23252.1,22,0.019786695,1.019983749,11.26942767
Portugal,2021-02-18 00:00:00,792829,1944,89613,15754,105,110.138225,76.85,3.39,23252.1,22,0.019870615,1.02006935,10.24695077
Portugal,2021-02-19 00:00:00,794769,1940,87082,15821,67,110.138225,87.96,3.39,23252.1,22,0.019906413,1.020105867,8.185352772
Portugal,2021-02-20 00:00:00,796339,1570,83526,15897,76,110.138225,87.96,3.39,23252.1,22,0.019962604,1.020163189,8.717797887
Portugal,2021-02-21 00:00:00,797525,1186,82341,15962,65,110.138225,87.96,3.39,23252.1,22,0.02001442,1.020216051,8.062257748
Portugal,2021-02-22 00:00:00,798074,549,80642,16023,61,110.138225,76.85,3.39,23252.1,22,0.020077086,1.020279986,7.810249676
Portugal,2021-02-23 00:00:00,799106,1032,77044,16086,63,110.138225,76.85,3.39,23252.1,22,0.020129995,1.02033397,7.937253933
Portugal,2021-02-24 00:00:00,800586,1480,75396,16136,50,110.138225,76.85,3.39,23252.1,22,0.020155236,1.020359725,7.071067812
Portugal,2021-02-25 00:00:00,801746,1160,73848,16185,49,110.138225,76.85,3.39,23252.1,22,0.020187191,1.020392331,7
Portugal,2021-02-26 00:00:00,802773,1027,72037,16243,58,110.138225,87.96,3.39,23252.1,22,0.020233615,1.020439702,7.615773106
Portugal,2021-02-27 00:00:00,803844,1071,70255,16276,33,110.138225,87.96,3.39,23252.1,22,0.02024771,1.020454085,5.744562647
Portugal,2021-02-28 00:00:00,804562,718,69268,16317,41,110.138225,87.96,3.39,23252.1,22,0.0202806,1.020487649,6.403124237
Romania,2020-05-01 00:00:00,12567,327,7494,745,28,79.95997433,87.04,6.89,12919.5,18,0.059282247,1.061074684,5.291502622
Romania,2020-05-02 00:00:00,12732,165,7413,772,27,79.95997433,87.04,6.89,12919.5,18,0.060634621,1.062510625,5.196152423
Romania,2020-05-03 00:00:00,13163,431,7503,791,19,79.95997433,87.04,6.89,12919.5,18,0.060092684,1.061934966,4.358898944
Romania,2020-05-04 00:00:00,13512,349,7424,819,28,79.95997433,87.04,6.89,12919.5,18,0.060612789,1.062487427,5.291502622
Romania,2020-05-05 00:00:00,13837,325,7541,842,23,79.95997433,87.04,6.89,12919.5,18,0.060851341,1.062740916,4.795831523
Romania,2020-05-06 00:00:00,14107,270,7454,865,23,79.95997433,87.04,6.89,12919.5,18,0.061317077,1.063235988,4.795831523
Romania,2020-05-07 00:00:00,14499,392,7466,889,24,79.95997433,87.04,6.89,12919.5,18,0.061314573,1.063233327,4.898979486
Romania,2020-05-08 00:00:00,14811,312,7464,924,35,79.95997433,87.04,6.89,12919.5,18,0.062386064,1.064373182,5.916079783
Romania,2020-05-09 00:00:00,15131,320,7279,940,16,79.95997433,87.04,6.89,12919.5,18,0.062124116,1.064094408,4
Romania,2020-05-10 00:00:00,15362,231,7349,962,22,79.95997433,87.04,6.89,12919.5,18,0.062622054,1.064624393,4.69041576
Romania,2020-05-11 00:00:00,15588,226,7360,983,21,79.95997433,78.7,6.89,12919.5,18,0.063061329,1.065092159,4.582575695
Romania,2020-05-12 00:00:00,15778,190,7090,1003,20,79.95997433,78.7,6.89,12919.5,18,0.063569527,1.065633574,4.472135955
Romania,2020-05-13 00:00:00,16002,224,7004,1037,34,79.95997433,78.7,6.89,12919.5,18,0.064804399,1.066950308,5.830951895
Romania,2020-05-14 00:00:00,16247,245,6140,1054,17,79.95997433,78.7,6.89,12919.5,18,0.064873515,1.067024053,4.123105626
Romania,2020-05-15 00:00:00,16437,190,5996,1071,17,79.95997433,78.7,6.89,12919.5,18,0.065157876,1.067327516,4.123105626
